date,mean,enet,knn,rf,mlp,realized
2004-03-31,0.076507,0.063198,0.024316,0.071856,0.039354,0.048286
2004-04-30,0.076656,0.064483,0.017742,0.072832,0.040848,0.044748
2004-05-31,0.076754,0.064476,0.048178,0.082140,0.041668,0.063194
2004-06-30,0.076861,0.065007,0.064240,0.081524,0.033458,0.044257
2004-07-31,0.076901,0.065078,0.066245,0.078144,0.015418,0.120230
2004-08-31,0.076922,0.065461,0.019804,0.077498,0.021784,0.105131
2004-09-30,0.076970,0.065759,0.022056,0.083453,0.021498,0.102487
2004-10-31,0.076968,0.065625,0.043806,0.077167,0.021711,0.067961
2004-11-30,0.077005,0.065770,0.039782,0.070166,0.023481,0.064456
2004-12-31,0.077019,0.065194,0.062810,0.075972,0.020588,0.030010
2005-01-31,0.076982,0.064945,0.051957,0.078119,0.015166,0.083647
2005-02-28,0.076982,0.065228,0.064777,0.076727,0.004076,0.064025
2005-03-31,0.076921,0.065147,0.046490,0.085977,0.016027,0.096799
2005-04-30,0.076885,0.065333,0.028557,0.084499,0.004244,0.132913
2005-05-31,0.076870,0.065840,0.023941,0.072143,-0.025110,0.065959
2005-06-30,0.076833,0.065705,0.014092,0.075568,-0.047774,0.066203
2005-07-31,0.076882,0.065553,0.013381,0.072609,-0.048087,0.034420
2005-08-31,0.076914,0.065436,-0.005104,0.076905,-0.031366,0.068416
2005-09-30,0.076942,0.065534,-0.029292,0.060785,-0.055003,0.087109
2005-10-31,0.076932,0.065866,-0.027474,0.078481,-0.031349,0.141614
2005-11-30,0.076918,0.066349,-0.040209,0.076646,-0.039751,0.120970
2005-12-31,0.076866,0.065756,-0.038612,0.072089,-0.056550,0.136194
2006-01-31,0.076874,0.065496,-0.022834,0.047583,-0.055163,0.123555
2006-02-28,0.076859,0.065483,-0.030272,0.041563,-0.066229,0.098512
2006-03-31,0.076881,0.065598,-0.031842,0.039788,-0.077142,0.097299
2006-04-30,0.076943,0.076943,-0.034614,0.042082,-0.053417,0.131053
2006-05-31,0.076931,0.076943,-0.032824,0.055189,-0.039585,0.205127
2006-06-30,0.076919,0.076943,-0.030844,0.053861,-0.045904,0.183554
2006-07-31,0.076873,0.076873,-0.041533,0.044695,-0.035006,0.139904
2006-08-31,0.076863,0.076873,-0.045271,0.040726,-0.059142,0.130517
2006-09-30,0.076874,0.076873,-0.034913,0.040088,-0.065384,0.142905
2006-10-31,0.076946,0.076946,-0.027367,0.038549,-0.067395,0.124418
2006-11-30,0.076994,0.076946,-0.008987,0.047305,-0.068989,0.057481
2006-12-31,0.077059,0.076946,-0.008035,0.050934,-0.077882,0.035296
2007-01-31,0.077110,0.077110,-0.003584,0.053570,-0.033481,-0.041502
2007-02-28,0.077133,0.077110,-0.003350,0.058119,-0.025372,-0.054158
2007-03-31,0.077155,0.077110,0.001083,0.054501,-0.040877,-0.069085
2007-04-30,0.077214,0.077214,-0.004824,0.055043,-0.045913,-0.065287
2007-05-31,0.077354,0.077214,0.002022,0.053492,-0.040249,-0.085090
2007-06-30,0.077469,0.077214,0.008178,0.053757,-0.018216,-0.148568
2007-07-31,0.077537,0.077537,0.019231,0.075195,0.049199,-0.129110
2007-08-31,0.077595,0.077537,0.011042,0.046072,0.038993,-0.129689
2007-09-30,0.077666,0.077537,0.014269,0.048496,0.034886,-0.236050
2007-10-31,0.077716,0.077716,0.023917,0.070659,0.038046,-0.374750
2007-11-30,0.077694,0.077716,0.023861,0.067728,0.040295,-0.394899
2007-12-31,0.077649,0.077716,0.041643,0.064920,0.019948,-0.384858
2008-01-31,0.077520,0.077520,0.074597,0.076713,0.035796,-0.400907
2008-02-29,0.077378,0.077520,0.063770,0.082396,0.021741,-0.447562
2008-03-31,0.077220,0.077520,0.065066,0.109979,0.039023,-0.396787
2008-04-30,0.077066,0.077066,0.075944,0.114045,0.059944,-0.370081
2008-05-31,0.076891,0.077066,0.031401,0.114609,0.058305,-0.343650
2008-06-30,0.076649,0.077066,0.021484,0.081070,0.064863,-0.281781
2008-07-31,0.076428,0.076428,0.062456,0.097059,0.052095,-0.220849
2008-08-31,0.076207,0.076428,0.077553,0.112042,0.059173,-0.204400
2008-09-30,0.075872,0.076428,0.052984,0.100234,0.057782,-0.093693
2008-10-31,0.075390,0.075390,0.146266,0.120882,0.027876,0.069615
2008-11-30,0.074887,0.075390,0.165278,0.160947,0.080557,0.222474
2008-12-31,0.074396,0.075390,0.059729,0.183393,0.050761,0.234542
2009-01-31,0.073888,0.073888,0.043364,0.145683,0.009986,0.300274
2009-02-28,0.073888,0.073888,0.022273,0.137790,0.065370,0.502523
2009-03-31,0.072832,0.073888,-0.019773,0.198788,0.105999,0.465690
2009-04-30,0.072361,0.074932,-0.002163,0.173612,0.093582,0.359620
2009-05-31,0.071918,0.071895,0.031526,0.100734,-0.004891,0.185249
2009-06-30,0.071543,0.070347,0.045565,0.085121,0.024598,0.121166
2009-07-31,0.071233,0.068685,0.075683,0.044443,0.060729,0.115567
2009-08-31,0.070941,0.068267,0.072725,0.046772,0.060900,0.028130
2009-09-30,0.070767,0.066558,0.072471,0.081552,0.060736,0.079578
2009-10-31,0.070766,0.065301,0.100649,0.060547,0.060534,0.141934
2009-11-30,0.070926,0.064767,0.100917,0.082578,0.059762,0.077508
2009-12-31,0.071098,0.064329,0.073576,0.091679,0.061284,0.127827
2010-01-31,0.071340,0.064442,0.046009,0.090852,0.068104,0.197650
2010-02-28,0.071794,0.064260,0.001121,0.078724,0.068650,0.201659
2010-03-31,0.072208,0.064809,0.049901,0.041657,0.067713,0.133740
2010-04-30,0.072510,0.065008,0.046162,0.050962,0.068231,0.149087
2010-05-31,0.072628,0.064361,0.053375,0.061185,0.063809,0.234797
2010-06-30,0.072679,0.065459,0.031865,0.054437,0.061428,0.281292
2010-07-31,0.072724,0.066353,-0.002248,0.051265,0.060350,0.173094
2010-08-31,0.072677,0.066423,0.008379,0.057211,0.063110,0.161589
2010-09-30,0.072684,0.066326,-0.006206,0.065542,0.060797,-0.008570
2010-10-31,0.072757,0.065814,0.020145,0.061686,0.062202,0.059192
2010-11-30,0.072762,0.065080,0.046964,0.049334,0.060736,0.056253
2010-12-31,0.072819,0.064710,0.039977,0.061442,0.058455,-0.000032
2011-01-31,0.072949,0.064409,0.041454,0.048529,0.054363,0.020441
2011-02-28,0.073083,0.063991,0.048255,0.063453,0.061613,0.028978
2011-03-31,0.073146,0.063641,0.063414,0.050090,0.067095,0.062331
2011-04-30,0.073224,0.064369,0.059656,0.054738,0.064568,0.025154
2011-05-31,0.073392,0.064200,0.070028,0.056119,0.062326,-0.025922
2011-06-30,0.073607,0.064258,0.071167,0.047793,0.057027,0.031439
2011-07-31,0.073710,0.065496,0.066549,0.048971,0.071535,0.067354
2011-08-31,0.073801,0.065122,0.046499,0.045922,0.059250,0.153984
2011-09-30,0.073716,0.067193,-0.048645,0.047107,0.050396,0.273329
2011-10-31,0.073701,0.067534,0.017842,0.048884,0.050422,0.126753
2011-11-30,0.073683,0.067111,-0.025683,0.038990,0.050051,0.135706
2011-12-31,0.073607,0.066942,-0.029191,0.038086,0.048180,0.134057
2012-01-31,0.073552,0.073552,-0.017924,0.046107,0.038485,0.141495
2012-02-29,0.073507,0.073552,-0.044360,0.045703,0.027937,0.109103
2012-03-31,0.073495,0.073552,0.025620,0.041127,0.033637,0.114110
2012-04-30,0.073446,0.073446,0.079042,0.046119,0.040276,0.142827
2012-05-31,0.073344,0.073446,-0.042215,0.048285,0.025619,0.244526
2012-06-30,0.073301,0.073446,-0.069066,0.049405,0.020359,0.179215
2012-07-31,0.073295,0.066444,-0.039101,0.046894,0.015791,0.222146
2012-08-31,0.073377,0.066060,-0.049175,0.046380,0.013536,0.160951
2012-09-30,0.073581,0.065725,-0.019958,0.044288,0.009247,0.167200
2012-10-31,0.073635,0.073635,0.013606,0.049090,0.003020,0.243868
2012-11-30,0.073698,0.073635,0.013791,0.054815,0.038752,0.275127
2012-12-31,0.073760,0.073635,0.020610,0.060051,0.040608,0.296012
2013-01-31,0.073829,0.073829,0.051113,0.059447,0.052775,0.189893
2013-02-28,0.073829,0.073829,0.050009,0.059682,0.062157,0.227619
2013-03-31,0.073905,0.073829,0.044017,0.057754,0.056495,0.193189
2013-04-30,0.073975,0.073975,0.044563,0.061017,0.058301,0.179260
2013-05-31,0.074147,0.073975,0.051156,0.060385,0.059461,0.179569
2013-06-30,0.074253,0.073975,0.046257,0.057914,0.070136,0.220354
2013-07-31,0.074403,0.074403,0.068332,0.067683,0.071904,0.145302
2013-08-31,0.074490,0.074403,0.053447,0.065994,0.061468,0.226826
2013-09-30,0.074583,0.074403,0.048604,0.067305,0.059463,0.172900
2013-10-31,0.074754,0.074754,0.051510,0.067084,0.073314,0.148878
2013-11-30,0.074955,0.074754,0.055374,0.065879,0.077032,0.144949
2013-12-31,0.075177,0.074754,0.076660,0.067939,0.072810,0.113906
2014-01-31,0.075292,0.075292,0.087799,0.076824,0.074958,0.119152
2014-02-28,0.075445,0.075292,0.090718,0.078061,0.078830,0.131786
2014-03-31,0.075562,0.075292,0.077262,0.077446,0.085872,0.104441
2014-04-30,0.075666,0.075666,0.093527,0.079607,0.084793,0.106988
2014-05-31,0.075770,0.075666,0.096306,0.080571,0.074259,0.095562
2014-06-30,0.075914,0.075666,0.098222,0.076817,0.081169,0.052484
2014-07-31,0.075983,0.075983,0.101686,0.082145,0.087315,0.089694
2014-08-31,0.076134,0.075983,0.096097,0.080079,0.085016,-0.015569
2014-09-30,0.076230,0.075983,0.106016,0.084836,0.086711,-0.026497
2014-10-31,0.076302,0.076302,0.111154,0.080741,0.085575,0.030381
2014-11-30,0.076370,0.076302,0.116752,0.081356,0.078175,0.006215
2014-12-31,0.076408,0.076302,0.107023,0.076947,0.070048,-0.007266
2015-01-31,0.076450,0.076450,0.109055,0.081837,0.081606,-0.027444
2015-02-28,0.076505,0.076450,0.114723,0.074290,0.070723,-0.081858
2015-03-31,0.076532,0.076450,0.109380,0.072954,0.081044,-0.003941
2015-04-30,0.076562,0.076562,0.103730,0.073659,0.070913,-0.009691
2015-05-31,0.076581,0.076562,0.110057,0.075610,0.064701,-0.004954
2015-06-30,0.076557,0.076562,0.115260,0.076481,0.078134,0.017328
2015-07-31,0.076570,0.076570,0.117776,0.073555,0.061476,0.033158
2015-08-31,0.076480,0.076570,0.126392,0.075510,0.058033,0.100787
2015-09-30,0.076378,0.076570,0.140042,0.073145,0.029978,0.129290
2015-10-31,0.076333,0.076333,0.075821,0.080607,0.027828,0.022502
2015-11-30,0.076264,0.076333,0.141834,0.067103,0.012340,0.056912
2015-12-31,0.076183,0.076333,0.130484,0.057430,0.002960,0.095350
2016-01-31,0.076081,0.076081,0.126951,0.047807,-0.032946,0.174530
2016-02-29,0.075927,0.076081,0.106952,0.062259,-0.043879,0.223270
2016-03-31,0.075848,0.076081,0.014953,0.067353,0.003240,0.147096
2016-04-30,0.075765,0.075765,0.085041,0.059552,0.004846,0.154409
2016-05-31,0.075686,0.075765,0.070877,0.064989,0.025460,0.150147
2016-06-30,0.075629,0.075765,0.105736,0.068174,0.038785,0.154631
2016-07-31,0.075588,0.075588,0.061686,0.073939,0.038477,0.136502
2016-08-31,0.075612,0.075588,0.065213,0.067986,0.033506,0.138511
2016-09-30,0.075665,0.075588,0.066383,0.065593,0.037268,0.161922
2016-10-31,0.075613,0.075613,0.046692,0.069667,0.041120,0.211232
2016-11-30,0.075595,0.075613,0.070470,0.067048,0.060271,0.204097
2016-12-31,0.075614,0.075613,0.082270,0.065144,0.055083,0.194200
2017-01-31,0.075710,0.075710,0.071247,0.061908,0.073245,0.239127
2017-02-28,0.075710,0.075710,0.095349,0.063616,0.076100,0.148157
2017-03-31,0.075921,0.075710,0.105411,0.067228,0.075615,0.117725
2017-04-30,0.075997,0.075997,0.111013,0.069181,0.076823,0.110666
2017-05-31,0.076069,0.075997,0.093425,0.069383,0.073267,0.121681
2017-06-30,0.076144,0.075997,0.095645,0.070889,0.074224,0.121713
2017-07-31,0.076202,0.076202,0.115650,0.079991,0.061002,0.140060
2017-08-31,0.076262,0.076202,0.109120,0.080265,0.067024,0.173920
2017-09-30,0.076345,0.076202,0.111022,0.080395,0.064065,0.156635
2017-10-31,0.076474,0.076474,0.125524,0.077900,0.062592,0.052997
2017-11-30,0.076596,0.076474,0.135504,0.078276,0.065422,0.042526
2017-12-31,0.076709,0.076474,0.144833,0.079017,0.070168,-0.062373
2018-01-31,0.076864,0.076864,0.141483,0.088548,0.083262,-0.042393
2018-02-28,0.076933,0.076864,0.176774,0.092884,0.080501,0.026037
2018-03-31,0.076972,0.076864,0.142679,0.089860,0.073682,0.073283
2018-04-30,0.077004,0.077004,0.139896,0.068258,0.060268,0.112453
2018-05-31,0.077046,0.077004,0.136418,0.077519,0.048557,0.017296
2018-06-30,0.077089,0.077004,0.150369,0.071991,0.048456,0.082178
2018-07-31,0.077149,0.077149,0.126037,0.074226,0.059769,0.058265
2018-08-31,0.077241,0.077149,0.137780,0.079675,0.057292,0.008595
2018-09-30,0.077316,0.077149,0.147451,0.078226,0.061368,0.021538
2018-10-31,0.077293,0.077293,0.143281,0.082042,0.061643,0.120152
2018-11-30,0.077260,0.077293,0.105716,0.074766,0.026946,0.137966
2018-12-31,0.077128,0.077293,0.074841,0.071452,0.036388,0.288781
2019-01-31,0.077015,0.077015,0.032866,0.034181,-0.021913,0.192826
2019-02-28,0.076967,0.077015,-0.019999,0.027695,-0.005533,0.060956
2019-03-31,0.076963,0.077015,0.013937,0.035882,-0.016091,-0.088135
2019-04-30,0.076997,0.076997,-0.012804,0.035194,0.003770,-0.011338
2019-05-31,0.076940,0.076997,0.020184,0.038539,0.004557,0.106193
2019-06-30,0.076945,0.076997,-0.025588,0.035974,-0.007100,0.053890
2019-07-31,0.076928,0.076928,0.000050,0.038627,-0.007564,0.097551
2019-08-31,0.076863,0.076928,0.021406,0.036153,0.001600,0.196090
2019-09-30,0.076812,0.076928,-0.006707,0.035348,0.005018,0.129759
2019-10-31,0.076852,0.076852,0.051607,0.035134,0.008444,0.076509
2019-11-30,0.076909,0.076852,0.011211,0.038452,0.017368,0.153025
2019-12-31,0.077108,0.076852,0.060768,0.040003,0.021519,0.162589
2020-01-31,0.077216,0.077216,0.115468,0.048028,0.024813,0.151517
2020-02-29,0.077201,0.077216,0.089786,0.044286,0.039814,0.290070
2020-03-31,0.077047,0.077216,0.010791,0.036379,0.001935,0.537145
2020-04-30,0.076964,0.076964,-0.025579,0.056817,-0.030408,0.435629
2020-05-31,0.076991,0.076964,0.225809,0.026650,0.014782,0.380973
2020-06-30,0.076970,0.076964,0.200190,0.030897,0.013041,0.386161
2020-07-31,0.076989,0.076989,0.163322,0.089510,0.050460,0.343656
2020-08-31,0.077100,0.076989,0.177304,0.093416,0.055145,0.292080
2020-09-30,0.077149,0.076989,0.161661,0.104569,0.040775,0.280862
2020-10-31,0.077148,0.077148,0.176964,0.100300,0.024307,0.408390
2020-11-30,0.077218,0.077148,0.150683,0.103834,0.001726,0.261034
2020-12-31,0.077297,0.077148,0.145692,0.076003,0.014975,0.268927
2021-01-31,0.077366,0.077366,0.131609,0.086595,0.059959,0.215740
2021-02-28,0.077366,0.077366,0.129997,0.087494,0.038693,0.147669
2021-03-31,0.077987,0.077366,0.111376,0.117374,0.023698,0.140331
2021-04-30,0.078317,0.078317,0.108014,0.085715,0.021354,-0.011777
2021-05-31,0.078596,0.078317,0.077891,0.058424,-0.044497,-0.017117
2021-06-30,0.078879,0.078317,0.068571,0.062487,-0.013031,-0.119167
2021-07-31,0.079123,0.079123,0.087675,0.072866,-0.012421,-0.060285
2021-08-31,0.079318,0.079123,0.099738,0.080443,-0.018967,-0.125519
2021-09-30,0.079503,0.079123,0.122065,0.077989,0.014894,-0.167594
2021-10-31,0.079805,0.079805,0.133424,0.080902,-0.022192,-0.159249
2021-11-30,0.079971,0.079805,0.139901,0.076222,0.012197,-0.106610
2021-12-31,0.080144,0.079805,0.144087,0.076446,0.029841,-0.194428
2022-01-31,0.080268,0.080268,0.133393,0.084206,0.022923,-0.097208
2022-02-28,0.080330,0.080268,0.130580,0.080111,0.009906,-0.092317
2022-03-31,0.080385,0.080268,0.093521,0.075505,-0.002839,-0.092950
2022-04-30,0.080301,0.080301,0.113221,0.069933,-0.007368,0.009088
2022-05-31,0.080212,0.080301,0.168212,0.072566,-0.037565,0.011539
2022-06-30,0.080030,0.080301,0.118882,0.061869,-0.020699,0.175676
2022-07-31,0.079903,0.079903,0.152227,0.056764,-0.044737,0.111050
2022-08-31,0.079716,0.079903,0.040873,0.044977,-0.045982,0.139737
2022-09-30,0.079491,0.079903,0.063769,0.049044,-0.057492,0.195902
2022-10-31,0.079275,0.079275,0.107867,0.049760,-0.108082,0.083115
2022-11-30,0.079106,0.079275,0.085615,0.038138,-0.069337,0.119529
2022-12-31,0.078858,0.079275,0.028086,0.032739,-0.003231,0.242305
2023-01-31,0.078699,0.078699,0.059490,0.034836,0.008805,0.188650
2023-02-28,0.078544,0.078699,0.019703,0.039207,0.063791,0.283647
2023-03-31,0.078389,0.078699,0.022553,0.042206,0.040246,0.278645
2023-04-30,0.078327,0.078327,-0.000974,0.026326,-0.067602,0.207750
2023-05-31,0.078267,0.078327,-0.028980,0.035345,-0.043089,0.262613
2023-06-30,0.078354,0.078327,-0.016007,0.037541,-0.024508,0.226969
2023-07-31,0.078384,0.078384,-0.044109,0.044512,-0.010719,0.203388
2023-08-31,0.078439,0.078384,-0.036975,0.050441,0.043696,0.253067
2023-09-30,0.078545,0.078384,-0.039106,0.045269,0.057775,0.343846
2023-10-31,0.078549,0.078549,-0.019107,0.049860,0.014169,0.360449
2023-11-30,0.078585,0.078549,-0.011164,0.054010,0.000984,0.320631
2023-12-31,0.078732,0.078549,-0.019883,0.055130,0.043597,0.233090
2024-01-31,0.078830,0.078830,-0.040436,0.053156,0.074136,0.246588
2024-02-29,0.079014,0.078830,-0.045010,0.060256,0.118308,0.168404
2024-03-31,0.079192,0.078830,-0.004721,0.062232,0.147071,0.068039
2024-04-30,0.079307,0.079307,-0.002596,0.056700,0.190418,0.105918
2024-05-31,0.079470,0.079307,0.011060,0.059020,0.232403,0.120167
2024-06-30,0.079602,0.079307,0.016806,0.060961,0.215375,0.136338
2024-07-31,0.079712,0.079712,0.023287,0.074204,0.242689,0.147962
2024-08-31,0.079866,0.079712,0.021309,0.070595,0.220363,0.143733
2024-09-30,0.080101,0.079712,0.020216,0.071994,0.185521,0.160691
2024-10-31,0.080350,0.080350,0.077890,0.073515,0.131453,0.198889
2024-11-30,0.080563,0.080350,0.100953,0.073772,0.156656,0.135388
2024-12-31,0.080698,0.080350,0.107901,0.068978,0.155633,0.163878
2025-01-31,0.080845,0.080845,0.115068,0.074169,0.118358,0.148745
2025-02-28,0.080845,0.080845,0.124612,0.074390,0.068705,0.155241
2025-03-31,0.080911,0.080845,0.065321,0.072668,0.070368,0.163345
2025-04-30,0.080933,0.080933,0.043615,0.075191,0.057900,0.294475
2025-05-31,0.080968,0.080933,0.023423,0.075111,0.052696,0.282215
2025-06-30,0.081017,0.080933,0.031700,0.076628,0.062846,0.197666
2025-07-31,0.081076,0.081076,0.073145,0.070094,0.060449,
2025-08-31,0.081131,0.081076,0.071966,0.071206,0.063758,
2025-09-30,0.081201,0.081076,0.090816,0.068766,0.065619,
2025-10-31,0.081304,0.081304,0.116346,0.068611,0.073505,
2025-11-30,0.081352,0.081304,0.158001,0.067437,0.070778,
2025-12-31,0.081424,0.081304,0.109947,0.066169,0.076215,
2026-01-31,0.081483,0.081483,0.165888,0.078144,0.077311,
2026-02-28,0.081548,0.081483,0.177080,0.079519,0.080626,
2026-03-31,0.081619,0.081483,0.088328,0.071235,0.073788,
2026-04-30,0.081806,0.081806,0.056481,0.072657,0.053832,
2026-05-31,0.081981,0.081806,0.150936,0.065884,0.056549,
2026-06-30,0.082082,0.081806,0.189036,0.063154,0.064785,
